Código do Nível Geográfico;Nível Geográfico;Código do Item Geográfico;Item Geográfico;Ordem Geográfica;Código do Item Temporal;Nível Temporal;Item Temporal;Residência em 31/07/2005, município;Residência em 31/07/2005, município (código);Residência em 31/07/2005, município (ordem);Frequência;Observações
9235;Município (2010);4104204;CAMPO LARGO;12;2010;8030;31/07/2010;FAZENDA RIO GRANDE;4107652;4107652;X;X
9235;Município (2010);4104204;CAMPO LARGO;12;2010;8030;31/07/2010;ITAPERUÇU;4111258;4111258;X;X
9235;Município (2010);4104204;CAMPO LARGO;12;2010;8030;31/07/2010;LAPA;4113205;4113205;X;X
9235;Município (2010);4104204;CAMPO LARGO;12;2010;8030;31/07/2010;MANDIRITUBA;4114302;4114302;68;6
9235;Município (2010);4104204;CAMPO LARGO;12;2010;8030;31/07/2010;PINHAIS;4119152;4119152;61;8
9235;Município (2010);4104204;CAMPO LARGO;12;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;85;9
9235;Município (2010);4104204;CAMPO LARGO;12;2010;8030;31/07/2010;RIO BRANCO DO SUL;4122206;4122206;X;X
9235;Município (2010);4104204;CAMPO LARGO;12;2010;8030;31/07/2010;SÃO JOSÉ DOS PINHAIS;4125506;4125506;278;23
9235;Município (2010);4104253;CAMPO MAGRO;13;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;102;10
9235;Município (2010);4104253;CAMPO MAGRO;13;2010;8030;31/07/2010;ARAUCÁRIA;4101804;4101804;X;X
9235;Município (2010);4104253;CAMPO MAGRO;13;2010;8030;31/07/2010;CAMPINA GRANDE DO SUL;4104006;4104006;X;X
9235;Município (2010);4104253;CAMPO MAGRO;13;2010;8030;31/07/2010;CAMPO LARGO;4104204;4104204;157;15
9235;Município (2010);4104253;CAMPO MAGRO;13;2010;8030;31/07/2010;CAMPO MAGRO;4104253;4104253;850;90
9235;Município (2010);4104253;CAMPO MAGRO;13;2010;8030;31/07/2010;COLOMBO;4105805;4105805;X;X
9235;Município (2010);4104253;CAMPO MAGRO;13;2010;8030;31/07/2010;CURITIBA;4106902;4106902;1519;145
9235;Município (2010);4104253;CAMPO MAGRO;13;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;X;X
9235;Município (2010);4104253;CAMPO MAGRO;13;2010;8030;31/07/2010;RIO BRANCO DO SUL;4122206;4122206;X;X
9235;Município (2010);4104253;CAMPO MAGRO;13;2010;8030;31/07/2010;SÃO JOSÉ DOS PINHAIS;4125506;4125506;X;X
9235;Município (2010);4105201;CERRO AZUL;14;2010;8030;31/07/2010;ADRIANÓPOLIS;4100202;4100202;X;X
9235;Município (2010);4105201;CERRO AZUL;14;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;34;7
9235;Município (2010);4105201;CERRO AZUL;14;2010;8030;31/07/2010;ARAUCÁRIA;4101804;4101804;X;X
9235;Município (2010);4105201;CERRO AZUL;14;2010;8030;31/07/2010;BOCAIÚVA DO SUL;4103107;4103107;X;X
9235;Município (2010);4105201;CERRO AZUL;14;2010;8030;31/07/2010;CAMPO DO TENENTE;4104105;4104105;X;X
9235;Município (2010);4105201;CERRO AZUL;14;2010;8030;31/07/2010;CERRO AZUL;4105201;4105201;156;33
9235;Município (2010);4105201;CERRO AZUL;14;2010;8030;31/07/2010;COLOMBO;4105805;4105805;83;16
9235;Município (2010);4105201;CERRO AZUL;14;2010;8030;31/07/2010;CURITIBA;4106902;4106902;139;26
9235;Município (2010);4105201;CERRO AZUL;14;2010;8030;31/07/2010;ITAPERUÇU;4111258;4111258;X;X
9235;Município (2010);4105201;CERRO AZUL;14;2010;8030;31/07/2010;PINHAIS;4119152;4119152;X;X
9235;Município (2010);4105201;CERRO AZUL;14;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;X;X
9235;Município (2010);4105201;CERRO AZUL;14;2010;8030;31/07/2010;RIO BRANCO DO SUL;4122206;4122206;29;6
9235;Município (2010);4105201;CERRO AZUL;14;2010;8030;31/07/2010;SÃO JOSÉ DOS PINHAIS;4125506;4125506;X;X
9235;Município (2010);4105201;CERRO AZUL;14;2010;8030;31/07/2010;TUNAS DO PARANÁ;4127882;4127882;38;7
9235;Município (2010);4105201;CERRO AZUL;14;2010;8030;31/07/2010;DOUTOR ULYSSES;4128633;4128633;68;13
9235;Município (2010);4105805;COLOMBO;15;2010;8030;31/07/2010;ADRIANÓPOLIS;4100202;4100202;101;10
9235;Município (2010);4105805;COLOMBO;15;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;688;79
9235;Município (2010);4105805;COLOMBO;15;2010;8030;31/07/2010;ARAUCÁRIA;4101804;4101804;171;16
9235;Município (2010);4105805;COLOMBO;15;2010;8030;31/07/2010;BALSA NOVA;4102307;4102307;X;X
9235;Município (2010);4105805;COLOMBO;15;2010;8030;31/07/2010;BOCAIÚVA DO SUL;4103107;4103107;171;16
9235;Município (2010);4105805;COLOMBO;15;2010;8030;31/07/2010;CAMPINA GRANDE DO SUL;4104006;4104006;316;34
9235;Município (2010);4105805;COLOMBO;15;2010;8030;31/07/2010;CAMPO LARGO;4104204;4104204;95;10
9235;Município (2010);4105805;COLOMBO;15;2010;8030;31/07/2010;CAMPO MAGRO;4104253;4104253;X;X
9235;Município (2010);4105805;COLOMBO;15;2010;8030;31/07/2010;CERRO AZUL;4105201;4105201;226;22
9235;Município (2010);4105805;COLOMBO;15;2010;8030;31/07/2010;COLOMBO;4105805;4105805;4564;449
9235;Município (2010);4105805;COLOMBO;15;2010;8030;31/07/2010;CONTENDA;4106209;4106209;X;X
9235;Município (2010);4105805;COLOMBO;15;2010;8030;31/07/2010;CURITIBA;4106902;4106902;10369;1022
9235;Município (2010);4105805;COLOMBO;15;2010;8030;31/07/2010;FAZENDA RIO GRANDE;4107652;4107652;47;6
9235;Município (2010);4105805;COLOMBO;15;2010;8030;31/07/2010;ITAPERUÇU;4111258;4111258;X;X
9235;Município (2010);4105805;COLOMBO;15;2010;8030;31/07/2010;LAPA;4113205;4113205;92;8
9235;Município (2010);4105805;COLOMBO;15;2010;8030;31/07/2010;MANDIRITUBA;4114302;4114302;X;X
9235;Município (2010);4105805;COLOMBO;15;2010;8030;31/07/2010;PINHAIS;4119152;4119152;706;72
9235;Município (2010);4105805;COLOMBO;15;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;235;27
9235;Município (2010);4105805;COLOMBO;15;2010;8030;31/07/2010;QUATRO BARRAS;4120804;4120804;X;X
9235;Município (2010);4105805;COLOMBO;15;2010;8030;31/07/2010;QUITANDINHA;4121208;4121208;X;X
9235;Município (2010);4105805;COLOMBO;15;2010;8030;31/07/2010;RIO BRANCO DO SUL;4122206;4122206;177;16
9235;Município (2010);4105805;COLOMBO;15;2010;8030;31/07/2010;RIO NEGRO;4122305;4122305;X;X
9235;Município (2010);4105805;COLOMBO;15;2010;8030;31/07/2010;SÃO JOSÉ DOS PINHAIS;4125506;4125506;366;34
9235;Município (2010);4105805;COLOMBO;15;2010;8030;31/07/2010;TUNAS DO PARANÁ;4127882;4127882;113;13
9235;Município (2010);4105805;COLOMBO;15;2010;8030;31/07/2010;DOUTOR ULYSSES;4128633;4128633;X;X
9235;Município (2010);4106209;CONTENDA;16;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;X;X
9235;Município (2010);4106209;CONTENDA;16;2010;8030;31/07/2010;ARAUCÁRIA;4101804;4101804;378;72
9235;Município (2010);4106209;CONTENDA;16;2010;8030;31/07/2010;BALSA NOVA;4102307;4102307;X;X
9235;Município (2010);4106209;CONTENDA;16;2010;8030;31/07/2010;CAMPINA GRANDE DO SUL;4104006;4104006;X;X
9235;Município (2010);4106209;CONTENDA;16;2010;8030;31/07/2010;CAMPO LARGO;4104204;4104204;X;X
9235;Município (2010);4106209;CONTENDA;16;2010;8030;31/07/2010;CONTENDA;4106209;4106209;313;61
9235;Município (2010);4106209;CONTENDA;16;2010;8030;31/07/2010;CURITIBA;4106902;4106902;344;68
9235;Município (2010);4106209;CONTENDA;16;2010;8030;31/07/2010;FAZENDA RIO GRANDE;4107652;4107652;X;X
9235;Município (2010);4106209;CONTENDA;16;2010;8030;31/07/2010;LAPA;4113205;4113205;168;35
9235;Município (2010);4106209;CONTENDA;16;2010;8030;31/07/2010;QUITANDINHA;4121208;4121208;44;7
9235;Município (2010);4106209;CONTENDA;16;2010;8030;31/07/2010;RIO NEGRO;4122305;4122305;X;X
9235;Município (2010);4106209;CONTENDA;16;2010;8030;31/07/2010;SÃO JOSÉ DOS PINHAIS;4125506;4125506;X;X
9235;Município (2010);4106902;CURITIBA;17;2010;8030;31/07/2010;ADRIANÓPOLIS;4100202;4100202;X;X
9235;Município (2010);4106902;CURITIBA;17;2010;8030;31/07/2010;AGUDOS DO SUL;4100301;4100301;190;9
9235;Município (2010);4106902;CURITIBA;17;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;314;16
9235;Município (2010);4106902;CURITIBA;17;2010;8030;31/07/2010;ARAUCÁRIA;4101804;4101804;917;45
9235;Município (2010);4106902;CURITIBA;17;2010;8030;31/07/2010;BALSA NOVA;4102307;4102307;X;X
9235;Município (2010);4106902;CURITIBA;17;2010;8030;31/07/2010;CAMPINA GRANDE DO SUL;4104006;4104006;194;9
9235;Município (2010);4106902;CURITIBA;17;2010;8030;31/07/2010;CAMPO DO TENENTE;4104105;4104105;X;X
9235;Município (2010);4106902;CURITIBA;17;2010;8030;31/07/2010;CAMPO LARGO;4104204;4104204;563;31
9235;Município (2010);4106902;CURITIBA;17;2010;8030;31/07/2010;CAMPO MAGRO;4104253;4104253;203;10
9235;Município (2010);4106902;CURITIBA;17;2010;8030;31/07/2010;CERRO AZUL;4105201;4105201;213;11
9235;Município (2010);4106902;CURITIBA;17;2010;8030;31/07/2010;COLOMBO;4105805;4105805;1196;60
9235;Município (2010);4106902;CURITIBA;17;2010;8030;31/07/2010;CONTENDA;4106209;4106209;142;6
9235;Município (2010);4106902;CURITIBA;17;2010;8030;31/07/2010;CURITIBA;4106902;4106902;41209;2024
9235;Município (2010);4106902;CURITIBA;17;2010;8030;31/07/2010;FAZENDA RIO GRANDE;4107652;4107652;406;21
9235;Município (2010);4106902;CURITIBA;17;2010;8030;31/07/2010;ITAPERUÇU;4111258;4111258;X;X
9235;Município (2010);4106902;CURITIBA;17;2010;8030;31/07/2010;LAPA;4113205;4113205;611;26
9235;Município (2010);4106902;CURITIBA;17;2010;8030;31/07/2010;MANDIRITUBA;4114302;4114302;77;7
9235;Município (2010);4106902;CURITIBA;17;2010;8030;31/07/2010;PIÊN;4119103;4119103;X;X
9235;Município (2010);4106902;CURITIBA;17;2010;8030;31/07/2010;PINHAIS;4119152;4119152;746;37
9235;Município (2010);4106902;CURITIBA;17;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;275;15
9235;Município (2010);4106902;CURITIBA;17;2010;8030;31/07/2010;QUATRO BARRAS;4120804;4120804;X;X
9235;Município (2010);4106902;CURITIBA;17;2010;8030;31/07/2010;QUITANDINHA;4121208;4121208;110;6
9235;Município (2010);4106902;CURITIBA;17;2010;8030;31/07/2010;RIO BRANCO DO SUL;4122206;4122206;257;12
9235;Município (2010);4106902;CURITIBA;17;2010;8030;31/07/2010;RIO NEGRO;4122305;4122305;227;11
9235;Município (2010);4106902;CURITIBA;17;2010;8030;31/07/2010;SÃO JOSÉ DOS PINHAIS;4125506;4125506;1604;78
9235;Município (2010);4106902;CURITIBA;17;2010;8030;31/07/2010;TIJUCAS DO SUL;4127601;4127601;X;X
9235;Município (2010);4106902;CURITIBA;17;2010;8030;31/07/2010;TUNAS DO PARANÁ;4127882;4127882;X;X
9235;Município (2010);4106902;CURITIBA;17;2010;8030;31/07/2010;DOUTOR ULYSSES;4128633;4128633;X;X
9235;Município (2010);4107652;FAZENDA RIO GRANDE;18;2010;8030;31/07/2010;AGUDOS DO SUL;4100301;4100301;X;X
9235;Município (2010);4107652;FAZENDA RIO GRANDE;18;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;95;10
9235;Município (2010);4107652;FAZENDA RIO GRANDE;18;2010;8030;31/07/2010;ARAUCÁRIA;4101804;4101804;234;24
9235;Município (2010);4107652;FAZENDA RIO GRANDE;18;2010;8030;31/07/2010;BOCAIÚVA DO SUL;4103107;4103107;X;X
9235;Município (2010);4107652;FAZENDA RIO GRANDE;18;2010;8030;31/07/2010;CAMPINA GRANDE DO SUL;4104006;4104006;X;X
9235;Município (2010);4107652;FAZENDA RIO GRANDE;18;2010;8030;31/07/2010;CAMPO LARGO;4104204;4104204;X;X
9235;Município (2010);4107652;FAZENDA RIO GRANDE;18;2010;8030;31/07/2010;CAMPO MAGRO;4104253;4104253;X;X
9235;Município (2010);4107652;FAZENDA RIO GRANDE;18;2010;8030;31/07/2010;CERRO AZUL;4105201;4105201;X;X
9235;Município (2010);4107652;FAZENDA RIO GRANDE;18;2010;8030;31/07/2010;COLOMBO;4105805;4105805;127;11
9235;Município (2010);4107652;FAZENDA RIO GRANDE;18;2010;8030;31/07/2010;CURITIBA;4106902;4106902;5922;590
9235;Município (2010);4107652;FAZENDA RIO GRANDE;18;2010;8030;31/07/2010;FAZENDA RIO GRANDE;4107652;4107652;3893;389
9235;Município (2010);4107652;FAZENDA RIO GRANDE;18;2010;8030;31/07/2010;ITAPERUÇU;4111258;4111258;X;X
9235;Município (2010);4107652;FAZENDA RIO GRANDE;18;2010;8030;31/07/2010;LAPA;4113205;4113205;X;X
9235;Município (2010);4107652;FAZENDA RIO GRANDE;18;2010;8030;31/07/2010;MANDIRITUBA;4114302;4114302;127;17
9235;Município (2010);4107652;FAZENDA RIO GRANDE;18;2010;8030;31/07/2010;PINHAIS;4119152;4119152;X;X
9235;Município (2010);4107652;FAZENDA RIO GRANDE;18;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;X;X
9235;Município (2010);4107652;FAZENDA RIO GRANDE;18;2010;8030;31/07/2010;QUATRO BARRAS;4120804;4120804;X;X
9235;Município (2010);4107652;FAZENDA RIO GRANDE;18;2010;8030;31/07/2010;QUITANDINHA;4121208;4121208;120;12
9235;Município (2010);4107652;FAZENDA RIO GRANDE;18;2010;8030;31/07/2010;RIO NEGRO;4122305;4122305;X;X
9235;Município (2010);4107652;FAZENDA RIO GRANDE;18;2010;8030;31/07/2010;SÃO JOSÉ DOS PINHAIS;4125506;4125506;247;25
9235;Município (2010);4107652;FAZENDA RIO GRANDE;18;2010;8030;31/07/2010;TUNAS DO PARANÁ;4127882;4127882;X;X
9235;Município (2010);4109500;GUARAQUEÇABA;19;2010;8030;31/07/2010;BALSA NOVA;4102307;4102307;X;X
9235;Município (2010);4109500;GUARAQUEÇABA;19;2010;8030;31/07/2010;CAMPINA GRANDE DO SUL;4104006;4104006;X;X
9235;Município (2010);4109500;GUARAQUEÇABA;19;2010;8030;31/07/2010;CAMPO LARGO;4104204;4104204;X;X
9235;Município (2010);4109500;GUARAQUEÇABA;19;2010;8030;31/07/2010;CONTENDA;4106209;4106209;X;X
9235;Município (2010);4109500;GUARAQUEÇABA;19;2010;8030;31/07/2010;CURITIBA;4106902;4106902;77;26
9235;Município (2010);4109500;GUARAQUEÇABA;19;2010;8030;31/07/2010;PINHAIS;4119152;4119152;X;X
9235;Município (2010);4109609;GUARATUBA;20;2010;8030;31/07/2010;ARAUCÁRIA;4101804;4101804;X;X
9235;Município (2010);4109609;GUARATUBA;20;2010;8030;31/07/2010;COLOMBO;4105805;4105805;88;9
9235;Município (2010);4109609;GUARATUBA;20;2010;8030;31/07/2010;CURITIBA;4106902;4106902;2045;205
9235;Município (2010);4109609;GUARATUBA;20;2010;8030;31/07/2010;FAZENDA RIO GRANDE;4107652;4107652;X;X
9235;Município (2010);4109609;GUARATUBA;20;2010;8030;31/07/2010;PINHAIS;4119152;4119152;X;X
9235;Município (2010);4109609;GUARATUBA;20;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;X;X
9235;Município (2010);4109609;GUARATUBA;20;2010;8030;31/07/2010;SÃO JOSÉ DOS PINHAIS;4125506;4125506;237;26
9235;Município (2010);4109609;GUARATUBA;20;2010;8030;31/07/2010;TIJUCAS DO SUL;4127601;4127601;X;X
9235;Município (2010);4111258;ITAPERUÇU;21;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;83;10
9235;Município (2010);4111258;ITAPERUÇU;21;2010;8030;31/07/2010;CAMPO LARGO;4104204;4104204;X;X
9235;Município (2010);4111258;ITAPERUÇU;21;2010;8030;31/07/2010;CAMPO MAGRO;4104253;4104253;X;X
9235;Município (2010);4111258;ITAPERUÇU;21;2010;8030;31/07/2010;CERRO AZUL;4105201;4105201;X;X
9235;Município (2010);4111258;ITAPERUÇU;21;2010;8030;31/07/2010;COLOMBO;4105805;4105805;X;X
9235;Município (2010);4111258;ITAPERUÇU;21;2010;8030;31/07/2010;CURITIBA;4106902;4106902;301;32
9235;Município (2010);4111258;ITAPERUÇU;21;2010;8030;31/07/2010;FAZENDA RIO GRANDE;4107652;4107652;X;X
9235;Município (2010);4111258;ITAPERUÇU;21;2010;8030;31/07/2010;ITAPERUÇU;4111258;4111258;203;20
9235;Município (2010);4111258;ITAPERUÇU;21;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;X;X
9235;Município (2010);4111258;ITAPERUÇU;21;2010;8030;31/07/2010;RIO BRANCO DO SUL;4122206;4122206;292;27
9235;Município (2010);4111258;ITAPERUÇU;21;2010;8030;31/07/2010;SÃO JOSÉ DOS PINHAIS;4125506;4125506;X;X
9235;Município (2010);4113205;LAPA;22;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;X;X
9235;Município (2010);4113205;LAPA;22;2010;8030;31/07/2010;ARAUCÁRIA;4101804;4101804;X;X
9235;Município (2010);4113205;LAPA;22;2010;8030;31/07/2010;BALSA NOVA;4102307;4102307;X;X
9235;Município (2010);4113205;LAPA;22;2010;8030;31/07/2010;CAMPO DO TENENTE;4104105;4104105;X;X
9235;Município (2010);4113205;LAPA;22;2010;8030;31/07/2010;CAMPO LARGO;4104204;4104204;X;X
9235;Município (2010);4113205;LAPA;22;2010;8030;31/07/2010;CAMPO MAGRO;4104253;4104253;X;X
9235;Município (2010);4113205;LAPA;22;2010;8030;31/07/2010;CERRO AZUL;4105201;4105201;X;X
9235;Município (2010);4113205;LAPA;22;2010;8030;31/07/2010;COLOMBO;4105805;4105805;174;18
9235;Município (2010);4113205;LAPA;22;2010;8030;31/07/2010;CONTENDA;4106209;4106209;X;X
9235;Município (2010);4113205;LAPA;22;2010;8030;31/07/2010;CURITIBA;4106902;4106902;403;41
9235;Município (2010);4113205;LAPA;22;2010;8030;31/07/2010;FAZENDA RIO GRANDE;4107652;4107652;X;X
9235;Município (2010);4113205;LAPA;22;2010;8030;31/07/2010;LAPA;4113205;4113205;387;37
9235;Município (2010);4113205;LAPA;22;2010;8030;31/07/2010;PINHAIS;4119152;4119152;X;X
9235;Município (2010);4113205;LAPA;22;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;X;X
9235;Município (2010);4113205;LAPA;22;2010;8030;31/07/2010;RIO NEGRO;4122305;4122305;162;14
9235;Município (2010);4113205;LAPA;22;2010;8030;31/07/2010;SÃO JOSÉ DOS PINHAIS;4125506;4125506;X;X
9235;Município (2010);4113205;LAPA;22;2010;8030;31/07/2010;TIJUCAS DO SUL;4127601;4127601;X;X
9235;Município (2010);4114302;MANDIRITUBA;23;2010;8030;31/07/2010;AGUDOS DO SUL;4100301;4100301;63;7
9235;Município (2010);4114302;MANDIRITUBA;23;2010;8030;31/07/2010;ARAUCÁRIA;4101804;4101804;X;X
9235;Município (2010);4114302;MANDIRITUBA;23;2010;8030;31/07/2010;CAMPO DO TENENTE;4104105;4104105;X;X
9235;Município (2010);4114302;MANDIRITUBA;23;2010;8030;31/07/2010;CAMPO LARGO;4104204;4104204;X;X
9235;Município (2010);4114302;MANDIRITUBA;23;2010;8030;31/07/2010;COLOMBO;4105805;4105805;113;11
9235;Município (2010);4114302;MANDIRITUBA;23;2010;8030;31/07/2010;CURITIBA;4106902;4106902;808;87
9235;Município (2010);4114302;MANDIRITUBA;23;2010;8030;31/07/2010;FAZENDA RIO GRANDE;4107652;4107652;148;13
9235;Município (2010);4114302;MANDIRITUBA;23;2010;8030;31/07/2010;LAPA;4113205;4113205;93;10
9235;Município (2010);4114302;MANDIRITUBA;23;2010;8030;31/07/2010;MANDIRITUBA;4114302;4114302;614;62
9235;Município (2010);4114302;MANDIRITUBA;23;2010;8030;31/07/2010;PINHAIS;4119152;4119152;X;X
9235;Município (2010);4114302;MANDIRITUBA;23;2010;8030;31/07/2010;QUITANDINHA;4121208;4121208;X;X
9235;Município (2010);4114302;MANDIRITUBA;23;2010;8030;31/07/2010;SÃO JOSÉ DOS PINHAIS;4125506;4125506;94;9
9235;Município (2010);4114302;MANDIRITUBA;23;2010;8030;31/07/2010;TIJUCAS DO SUL;4127601;4127601;X;X
9235;Município (2010);4115705;MATINHOS;24;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;X;X
9235;Município (2010);4115705;MATINHOS;24;2010;8030;31/07/2010;ARAUCÁRIA;4101804;4101804;X;X
9235;Município (2010);4115705;MATINHOS;24;2010;8030;31/07/2010;CAMPINA GRANDE DO SUL;4104006;4104006;X;X
9235;Município (2010);4115705;MATINHOS;24;2010;8030;31/07/2010;CAMPO LARGO;4104204;4104204;X;X
9235;Município (2010);4115705;MATINHOS;24;2010;8030;31/07/2010;COLOMBO;4105805;4105805;218;22
9235;Município (2010);4115705;MATINHOS;24;2010;8030;31/07/2010;CURITIBA;4106902;4106902;2960;288
9235;Município (2010);4115705;MATINHOS;24;2010;8030;31/07/2010;LAPA;4113205;4113205;X;X
9235;Município (2010);4115705;MATINHOS;24;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;121;12
9235;Município (2010);4115705;MATINHOS;24;2010;8030;31/07/2010;RIO BRANCO DO SUL;4122206;4122206;X;X
9235;Município (2010);4115705;MATINHOS;24;2010;8030;31/07/2010;RIO NEGRO;4122305;4122305;63;6
9235;Município (2010);4115705;MATINHOS;24;2010;8030;31/07/2010;SÃO JOSÉ DOS PINHAIS;4125506;4125506;178;17
9235;Município (2010);4116208;MORRETES;25;2010;8030;31/07/2010;AGUDOS DO SUL;4100301;4100301;X;X
9235;Município (2010);4116208;MORRETES;25;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;X;X
9235;Município (2010);4116208;MORRETES;25;2010;8030;31/07/2010;COLOMBO;4105805;4105805;68;14
9235;Município (2010);4116208;MORRETES;25;2010;8030;31/07/2010;CONTENDA;4106209;4106209;X;X
9235;Município (2010);4116208;MORRETES;25;2010;8030;31/07/2010;CURITIBA;4106902;4106902;524;106
9235;Município (2010);4116208;MORRETES;25;2010;8030;31/07/2010;FAZENDA RIO GRANDE;4107652;4107652;X;X
9235;Município (2010);4116208;MORRETES;25;2010;8030;31/07/2010;LAPA;4113205;4113205;X;X
9235;Município (2010);4116208;MORRETES;25;2010;8030;31/07/2010;PIÊN;4119103;4119103;X;X
9235;Município (2010);4116208;MORRETES;25;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;59;14
9235;Município (2010);4116208;MORRETES;25;2010;8030;31/07/2010;QUATRO BARRAS;4120804;4120804;X;X
9235;Município (2010);4116208;MORRETES;25;2010;8030;31/07/2010;RIO BRANCO DO SUL;4122206;4122206;X;X
9235;Município (2010);4116208;MORRETES;25;2010;8030;31/07/2010;SÃO JOSÉ DOS PINHAIS;4125506;4125506;90;17
9235;Município (2010);4118204;PARANAGUÁ;26;2010;8030;31/07/2010;CAMPINA GRANDE DO SUL;4104006;4104006;62;9
9235;Município (2010);4118204;PARANAGUÁ;26;2010;8030;31/07/2010;CAMPO DO TENENTE;4104105;4104105;X;X
