Código do Nível Geográfico;Nível Geográfico;Código do Item Geográfico;Item Geográfico;Ordem Geográfica;Código do Item Temporal;Nível Temporal;Item Temporal;Residência em 31/07/2005, município;Residência em 31/07/2005, município (código);Residência em 31/07/2005, município (ordem);Frequência;Observações
9235;Município (2010);4118204;PARANAGUÁ;26;2010;8030;31/07/2010;CAMPO LARGO;4104204;4104204;X;X
9235;Município (2010);4118204;PARANAGUÁ;26;2010;8030;31/07/2010;COLOMBO;4105805;4105805;62;6
9235;Município (2010);4118204;PARANAGUÁ;26;2010;8030;31/07/2010;CURITIBA;4106902;4106902;1351;130
9235;Município (2010);4118204;PARANAGUÁ;26;2010;8030;31/07/2010;PINHAIS;4119152;4119152;X;X
9235;Município (2010);4118204;PARANAGUÁ;26;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;X;X
9235;Município (2010);4118204;PARANAGUÁ;26;2010;8030;31/07/2010;RIO BRANCO DO SUL;4122206;4122206;X;X
9235;Município (2010);4118204;PARANAGUÁ;26;2010;8030;31/07/2010;RIO NEGRO;4122305;4122305;X;X
9235;Município (2010);4118204;PARANAGUÁ;26;2010;8030;31/07/2010;SÃO JOSÉ DOS PINHAIS;4125506;4125506;71;6
9235;Município (2010);4119103;PIÊN;27;2010;8030;31/07/2010;AGUDOS DO SUL;4100301;4100301;X;X
9235;Município (2010);4119103;PIÊN;27;2010;8030;31/07/2010;COLOMBO;4105805;4105805;X;X
9235;Município (2010);4119103;PIÊN;27;2010;8030;31/07/2010;CURITIBA;4106902;4106902;173;36
9235;Município (2010);4119103;PIÊN;27;2010;8030;31/07/2010;FAZENDA RIO GRANDE;4107652;4107652;X;X
9235;Município (2010);4119103;PIÊN;27;2010;8030;31/07/2010;LAPA;4113205;4113205;X;X
9235;Município (2010);4119103;PIÊN;27;2010;8030;31/07/2010;PIÊN;4119103;4119103;279;58
9235;Município (2010);4119103;PIÊN;27;2010;8030;31/07/2010;QUITANDINHA;4121208;4121208;X;X
9235;Município (2010);4119103;PIÊN;27;2010;8030;31/07/2010;RIO NEGRO;4122305;4122305;X;X
9235;Município (2010);4119103;PIÊN;27;2010;8030;31/07/2010;SÃO JOSÉ DOS PINHAIS;4125506;4125506;X;X
9235;Município (2010);4119103;PIÊN;27;2010;8030;31/07/2010;TIJUCAS DO SUL;4127601;4127601;X;X
9235;Município (2010);4119152;PINHAIS;28;2010;8030;31/07/2010;ADRIANÓPOLIS;4100202;4100202;X;X
9235;Município (2010);4119152;PINHAIS;28;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;X;X
9235;Município (2010);4119152;PINHAIS;28;2010;8030;31/07/2010;ARAUCÁRIA;4101804;4101804;146;16
9235;Município (2010);4119152;PINHAIS;28;2010;8030;31/07/2010;CAMPINA GRANDE DO SUL;4104006;4104006;159;13
9235;Município (2010);4119152;PINHAIS;28;2010;8030;31/07/2010;CAMPO DO TENENTE;4104105;4104105;X;X
9235;Município (2010);4119152;PINHAIS;28;2010;8030;31/07/2010;CAMPO LARGO;4104204;4104204;61;6
9235;Município (2010);4119152;PINHAIS;28;2010;8030;31/07/2010;CAMPO MAGRO;4104253;4104253;X;X
9235;Município (2010);4119152;PINHAIS;28;2010;8030;31/07/2010;CERRO AZUL;4105201;4105201;X;X
9235;Município (2010);4119152;PINHAIS;28;2010;8030;31/07/2010;COLOMBO;4105805;4105805;504;47
9235;Município (2010);4119152;PINHAIS;28;2010;8030;31/07/2010;CURITIBA;4106902;4106902;6111;590
9235;Município (2010);4119152;PINHAIS;28;2010;8030;31/07/2010;FAZENDA RIO GRANDE;4107652;4107652;X;X
9235;Município (2010);4119152;PINHAIS;28;2010;8030;31/07/2010;LAPA;4113205;4113205;X;X
9235;Município (2010);4119152;PINHAIS;28;2010;8030;31/07/2010;PINHAIS;4119152;4119152;3791;362
9235;Município (2010);4119152;PINHAIS;28;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;518;50
9235;Município (2010);4119152;PINHAIS;28;2010;8030;31/07/2010;QUATRO BARRAS;4120804;4120804;X;X
9235;Município (2010);4119152;PINHAIS;28;2010;8030;31/07/2010;SÃO JOSÉ DOS PINHAIS;4125506;4125506;314;33
9235;Município (2010);4119152;PINHAIS;28;2010;8030;31/07/2010;DOUTOR ULYSSES;4128633;4128633;X;X
9235;Município (2010);4119509;PIRAQUARA;29;2010;8030;31/07/2010;AGUDOS DO SUL;4100301;4100301;X;X
9235;Município (2010);4119509;PIRAQUARA;29;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;290;27
9235;Município (2010);4119509;PIRAQUARA;29;2010;8030;31/07/2010;ARAUCÁRIA;4101804;4101804;177;17
9235;Município (2010);4119509;PIRAQUARA;29;2010;8030;31/07/2010;CAMPINA GRANDE DO SUL;4104006;4104006;96;9
9235;Município (2010);4119509;PIRAQUARA;29;2010;8030;31/07/2010;CAMPO LARGO;4104204;4104204;144;12
9235;Município (2010);4119509;PIRAQUARA;29;2010;8030;31/07/2010;CAMPO MAGRO;4104253;4104253;66;6
9235;Município (2010);4119509;PIRAQUARA;29;2010;8030;31/07/2010;CERRO AZUL;4105201;4105201;X;X
9235;Município (2010);4119509;PIRAQUARA;29;2010;8030;31/07/2010;COLOMBO;4105805;4105805;741;72
9235;Município (2010);4119509;PIRAQUARA;29;2010;8030;31/07/2010;CONTENDA;4106209;4106209;X;X
9235;Município (2010);4119509;PIRAQUARA;29;2010;8030;31/07/2010;CURITIBA;4106902;4106902;5873;545
9235;Município (2010);4119509;PIRAQUARA;29;2010;8030;31/07/2010;FAZENDA RIO GRANDE;4107652;4107652;83;6
9235;Município (2010);4119509;PIRAQUARA;29;2010;8030;31/07/2010;LAPA;4113205;4113205;X;X
9235;Município (2010);4119509;PIRAQUARA;29;2010;8030;31/07/2010;MANDIRITUBA;4114302;4114302;X;X
9235;Município (2010);4119509;PIRAQUARA;29;2010;8030;31/07/2010;PINHAIS;4119152;4119152;2156;216
9235;Município (2010);4119509;PIRAQUARA;29;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;3398;320
9235;Município (2010);4119509;PIRAQUARA;29;2010;8030;31/07/2010;QUATRO BARRAS;4120804;4120804;121;12
9235;Município (2010);4119509;PIRAQUARA;29;2010;8030;31/07/2010;RIO BRANCO DO SUL;4122206;4122206;X;X
9235;Município (2010);4119509;PIRAQUARA;29;2010;8030;31/07/2010;RIO NEGRO;4122305;4122305;X;X
9235;Município (2010);4119509;PIRAQUARA;29;2010;8030;31/07/2010;SÃO JOSÉ DOS PINHAIS;4125506;4125506;737;72
9235;Município (2010);4119954;PONTAL DO PARANÁ;30;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;54;10
9235;Município (2010);4119954;PONTAL DO PARANÁ;30;2010;8030;31/07/2010;ARAUCÁRIA;4101804;4101804;74;13
9235;Município (2010);4119954;PONTAL DO PARANÁ;30;2010;8030;31/07/2010;CAMPINA GRANDE DO SUL;4104006;4104006;43;9
9235;Município (2010);4119954;PONTAL DO PARANÁ;30;2010;8030;31/07/2010;CAMPO LARGO;4104204;4104204;109;21
9235;Município (2010);4119954;PONTAL DO PARANÁ;30;2010;8030;31/07/2010;CAMPO MAGRO;4104253;4104253;X;X
9235;Município (2010);4119954;PONTAL DO PARANÁ;30;2010;8030;31/07/2010;CERRO AZUL;4105201;4105201;X;X
9235;Município (2010);4119954;PONTAL DO PARANÁ;30;2010;8030;31/07/2010;COLOMBO;4105805;4105805;126;24
9235;Município (2010);4119954;PONTAL DO PARANÁ;30;2010;8030;31/07/2010;CURITIBA;4106902;4106902;2340;481
9235;Município (2010);4119954;PONTAL DO PARANÁ;30;2010;8030;31/07/2010;FAZENDA RIO GRANDE;4107652;4107652;34;7
9235;Município (2010);4119954;PONTAL DO PARANÁ;30;2010;8030;31/07/2010;ITAPERUÇU;4111258;4111258;X;X
9235;Município (2010);4119954;PONTAL DO PARANÁ;30;2010;8030;31/07/2010;LAPA;4113205;4113205;X;X
9235;Município (2010);4119954;PONTAL DO PARANÁ;30;2010;8030;31/07/2010;PINHAIS;4119152;4119152;120;23
9235;Município (2010);4119954;PONTAL DO PARANÁ;30;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;X;X
9235;Município (2010);4119954;PONTAL DO PARANÁ;30;2010;8030;31/07/2010;QUATRO BARRAS;4120804;4120804;X;X
9235;Município (2010);4119954;PONTAL DO PARANÁ;30;2010;8030;31/07/2010;RIO BRANCO DO SUL;4122206;4122206;X;X
9235;Município (2010);4119954;PONTAL DO PARANÁ;30;2010;8030;31/07/2010;SÃO JOSÉ DOS PINHAIS;4125506;4125506;162;35
9235;Município (2010);4120101;PORTO AMAZONAS;31;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;X;X
9235;Município (2010);4120101;PORTO AMAZONAS;31;2010;8030;31/07/2010;BALSA NOVA;4102307;4102307;X;X
9235;Município (2010);4120101;PORTO AMAZONAS;31;2010;8030;31/07/2010;CAMPO LARGO;4104204;4104204;X;X
9235;Município (2010);4120101;PORTO AMAZONAS;31;2010;8030;31/07/2010;CURITIBA;4106902;4106902;95;34
9235;Município (2010);4120101;PORTO AMAZONAS;31;2010;8030;31/07/2010;LAPA;4113205;4113205;39;12
9235;Município (2010);4120101;PORTO AMAZONAS;31;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;X;X
9235;Município (2010);4120804;QUATRO BARRAS;32;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;X;X
9235;Município (2010);4120804;QUATRO BARRAS;32;2010;8030;31/07/2010;BOCAIÚVA DO SUL;4103107;4103107;X;X
9235;Município (2010);4120804;QUATRO BARRAS;32;2010;8030;31/07/2010;CAMPINA GRANDE DO SUL;4104006;4104006;366;71
9235;Município (2010);4120804;QUATRO BARRAS;32;2010;8030;31/07/2010;CAMPO LARGO;4104204;4104204;X;X
9235;Município (2010);4120804;QUATRO BARRAS;32;2010;8030;31/07/2010;CERRO AZUL;4105201;4105201;X;X
9235;Município (2010);4120804;QUATRO BARRAS;32;2010;8030;31/07/2010;COLOMBO;4105805;4105805;194;39
9235;Município (2010);4120804;QUATRO BARRAS;32;2010;8030;31/07/2010;CONTENDA;4106209;4106209;X;X
9235;Município (2010);4120804;QUATRO BARRAS;32;2010;8030;31/07/2010;CURITIBA;4106902;4106902;692;134
9235;Município (2010);4120804;QUATRO BARRAS;32;2010;8030;31/07/2010;FAZENDA RIO GRANDE;4107652;4107652;X;X
9235;Município (2010);4120804;QUATRO BARRAS;32;2010;8030;31/07/2010;PINHAIS;4119152;4119152;144;27
9235;Município (2010);4120804;QUATRO BARRAS;32;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;73;15
9235;Município (2010);4120804;QUATRO BARRAS;32;2010;8030;31/07/2010;QUATRO BARRAS;4120804;4120804;1058;210
9235;Município (2010);4120804;QUATRO BARRAS;32;2010;8030;31/07/2010;SÃO JOSÉ DOS PINHAIS;4125506;4125506;56;10
9235;Município (2010);4120804;QUATRO BARRAS;32;2010;8030;31/07/2010;TUNAS DO PARANÁ;4127882;4127882;X;X
9235;Município (2010);4121208;QUITANDINHA;33;2010;8030;31/07/2010;AGUDOS DO SUL;4100301;4100301;71;14
9235;Município (2010);4121208;QUITANDINHA;33;2010;8030;31/07/2010;ARAUCÁRIA;4101804;4101804;92;18
9235;Município (2010);4121208;QUITANDINHA;33;2010;8030;31/07/2010;CAMPINA GRANDE DO SUL;4104006;4104006;X;X
9235;Município (2010);4121208;QUITANDINHA;33;2010;8030;31/07/2010;CAMPO DO TENENTE;4104105;4104105;X;X
9235;Município (2010);4121208;QUITANDINHA;33;2010;8030;31/07/2010;CAMPO LARGO;4104204;4104204;X;X
9235;Município (2010);4121208;QUITANDINHA;33;2010;8030;31/07/2010;COLOMBO;4105805;4105805;X;X
9235;Município (2010);4121208;QUITANDINHA;33;2010;8030;31/07/2010;CONTENDA;4106209;4106209;54;10
9235;Município (2010);4121208;QUITANDINHA;33;2010;8030;31/07/2010;CURITIBA;4106902;4106902;440;94
9235;Município (2010);4121208;QUITANDINHA;33;2010;8030;31/07/2010;FAZENDA RIO GRANDE;4107652;4107652;52;11
9235;Município (2010);4121208;QUITANDINHA;33;2010;8030;31/07/2010;LAPA;4113205;4113205;70;16
9235;Município (2010);4121208;QUITANDINHA;33;2010;8030;31/07/2010;MANDIRITUBA;4114302;4114302;115;24
9235;Município (2010);4121208;QUITANDINHA;33;2010;8030;31/07/2010;PIÊN;4119103;4119103;42;9
9235;Município (2010);4121208;QUITANDINHA;33;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;X;X
9235;Município (2010);4121208;QUITANDINHA;33;2010;8030;31/07/2010;QUITANDINHA;4121208;4121208;226;49
9235;Município (2010);4121208;QUITANDINHA;33;2010;8030;31/07/2010;RIO NEGRO;4122305;4122305;X;X
9235;Município (2010);4121208;QUITANDINHA;33;2010;8030;31/07/2010;SÃO JOSÉ DOS PINHAIS;4125506;4125506;X;X
9235;Município (2010);4121208;QUITANDINHA;33;2010;8030;31/07/2010;DOUTOR ULYSSES;4128633;4128633;X;X
9235;Município (2010);4122206;RIO BRANCO DO SUL;34;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;76;9
9235;Município (2010);4122206;RIO BRANCO DO SUL;34;2010;8030;31/07/2010;BOCAIÚVA DO SUL;4103107;4103107;X;X
9235;Município (2010);4122206;RIO BRANCO DO SUL;34;2010;8030;31/07/2010;CAMPINA GRANDE DO SUL;4104006;4104006;X;X
9235;Município (2010);4122206;RIO BRANCO DO SUL;34;2010;8030;31/07/2010;CAMPO LARGO;4104204;4104204;X;X
9235;Município (2010);4122206;RIO BRANCO DO SUL;34;2010;8030;31/07/2010;CERRO AZUL;4105201;4105201;213;21
9235;Município (2010);4122206;RIO BRANCO DO SUL;34;2010;8030;31/07/2010;COLOMBO;4105805;4105805;X;X
9235;Município (2010);4122206;RIO BRANCO DO SUL;34;2010;8030;31/07/2010;CONTENDA;4106209;4106209;X;X
9235;Município (2010);4122206;RIO BRANCO DO SUL;34;2010;8030;31/07/2010;CURITIBA;4106902;4106902;167;17
9235;Município (2010);4122206;RIO BRANCO DO SUL;34;2010;8030;31/07/2010;FAZENDA RIO GRANDE;4107652;4107652;X;X
9235;Município (2010);4122206;RIO BRANCO DO SUL;34;2010;8030;31/07/2010;ITAPERUÇU;4111258;4111258;192;17
9235;Município (2010);4122206;RIO BRANCO DO SUL;34;2010;8030;31/07/2010;PINHAIS;4119152;4119152;X;X
9235;Município (2010);4122206;RIO BRANCO DO SUL;34;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;X;X
9235;Município (2010);4122206;RIO BRANCO DO SUL;34;2010;8030;31/07/2010;RIO BRANCO DO SUL;4122206;4122206;510;49
9235;Município (2010);4122206;RIO BRANCO DO SUL;34;2010;8030;31/07/2010;DOUTOR ULYSSES;4128633;4128633;X;X
9235;Município (2010);4122305;RIO NEGRO;35;2010;8030;31/07/2010;CAMPO DO TENENTE;4104105;4104105;X;X
9235;Município (2010);4122305;RIO NEGRO;35;2010;8030;31/07/2010;CERRO AZUL;4105201;4105201;X;X
9235;Município (2010);4122305;RIO NEGRO;35;2010;8030;31/07/2010;COLOMBO;4105805;4105805;37;6
9235;Município (2010);4122305;RIO NEGRO;35;2010;8030;31/07/2010;CURITIBA;4106902;4106902;422;42
9235;Município (2010);4122305;RIO NEGRO;35;2010;8030;31/07/2010;LAPA;4113205;4113205;X;X
9235;Município (2010);4122305;RIO NEGRO;35;2010;8030;31/07/2010;MANDIRITUBA;4114302;4114302;X;X
9235;Município (2010);4122305;RIO NEGRO;35;2010;8030;31/07/2010;PIÊN;4119103;4119103;55;6
9235;Município (2010);4122305;RIO NEGRO;35;2010;8030;31/07/2010;RIO NEGRO;4122305;4122305;581;67
9235;Município (2010);4122305;RIO NEGRO;35;2010;8030;31/07/2010;SÃO JOSÉ DOS PINHAIS;4125506;4125506;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;36;2010;8030;31/07/2010;ADRIANÓPOLIS;4100202;4100202;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;36;2010;8030;31/07/2010;AGUDOS DO SUL;4100301;4100301;57;6
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;36;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;250;23
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;36;2010;8030;31/07/2010;ARAUCÁRIA;4101804;4101804;180;18
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;36;2010;8030;31/07/2010;BALSA NOVA;4102307;4102307;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;36;2010;8030;31/07/2010;BOCAIÚVA DO SUL;4103107;4103107;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;36;2010;8030;31/07/2010;CAMPINA GRANDE DO SUL;4104006;4104006;148;16
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;36;2010;8030;31/07/2010;CAMPO LARGO;4104204;4104204;229;21
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;36;2010;8030;31/07/2010;CAMPO MAGRO;4104253;4104253;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;36;2010;8030;31/07/2010;COLOMBO;4105805;4105805;465;46
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;36;2010;8030;31/07/2010;CONTENDA;4106209;4106209;71;7
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;36;2010;8030;31/07/2010;CURITIBA;4106902;4106902;12289;1205
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;36;2010;8030;31/07/2010;FAZENDA RIO GRANDE;4107652;4107652;106;11
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;36;2010;8030;31/07/2010;ITAPERUÇU;4111258;4111258;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;36;2010;8030;31/07/2010;LAPA;4113205;4113205;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;36;2010;8030;31/07/2010;MANDIRITUBA;4114302;4114302;76;7
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;36;2010;8030;31/07/2010;PIÊN;4119103;4119103;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;36;2010;8030;31/07/2010;PINHAIS;4119152;4119152;697;68
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;36;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;380;40
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;36;2010;8030;31/07/2010;QUATRO BARRAS;4120804;4120804;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;36;2010;8030;31/07/2010;QUITANDINHA;4121208;4121208;35;6
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;36;2010;8030;31/07/2010;RIO BRANCO DO SUL;4122206;4122206;64;6
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;36;2010;8030;31/07/2010;RIO NEGRO;4122305;4122305;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;36;2010;8030;31/07/2010;SÃO JOSÉ DOS PINHAIS;4125506;4125506;8552;837
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;36;2010;8030;31/07/2010;TIJUCAS DO SUL;4127601;4127601;364;39
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;36;2010;8030;31/07/2010;TUNAS DO PARANÁ;4127882;4127882;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;36;2010;8030;31/07/2010;DOUTOR ULYSSES;4128633;4128633;X;X
9235;Município (2010);4127601;TIJUCAS DO SUL;37;2010;8030;31/07/2010;AGUDOS DO SUL;4100301;4100301;62;11
9235;Município (2010);4127601;TIJUCAS DO SUL;37;2010;8030;31/07/2010;CAMPINA GRANDE DO SUL;4104006;4104006;X;X
9235;Município (2010);4127601;TIJUCAS DO SUL;37;2010;8030;31/07/2010;COLOMBO;4105805;4105805;X;X
9235;Município (2010);4127601;TIJUCAS DO SUL;37;2010;8030;31/07/2010;CURITIBA;4106902;4106902;453;78
9235;Município (2010);4127601;TIJUCAS DO SUL;37;2010;8030;31/07/2010;FAZENDA RIO GRANDE;4107652;4107652;X;X
9235;Município (2010);4127601;TIJUCAS DO SUL;37;2010;8030;31/07/2010;LAPA;4113205;4113205;X;X
9235;Município (2010);4127601;TIJUCAS DO SUL;37;2010;8030;31/07/2010;MANDIRITUBA;4114302;4114302;X;X
9235;Município (2010);4127601;TIJUCAS DO SUL;37;2010;8030;31/07/2010;PIÊN;4119103;4119103;X;X
9235;Município (2010);4127601;TIJUCAS DO SUL;37;2010;8030;31/07/2010;PINHAIS;4119152;4119152;77;13
9235;Município (2010);4127601;TIJUCAS DO SUL;37;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;45;10
9235;Município (2010);4127601;TIJUCAS DO SUL;37;2010;8030;31/07/2010;RIO NEGRO;4122305;4122305;X;X
9235;Município (2010);4127601;TIJUCAS DO SUL;37;2010;8030;31/07/2010;SÃO JOSÉ DOS PINHAIS;4125506;4125506;465;85
9235;Município (2010);4127601;TIJUCAS DO SUL;37;2010;8030;31/07/2010;TIJUCAS DO SUL;4127601;4127601;226;43
9235;Município (2010);4127882;TUNAS DO PARANÁ;38;2010;8030;31/07/2010;ADRIANÓPOLIS;4100202;4100202;82;29
9235;Município (2010);4127882;TUNAS DO PARANÁ;38;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;X;X
9235;Município (2010);4127882;TUNAS DO PARANÁ;38;2010;8030;31/07/2010;BOCAIÚVA DO SUL;4103107;4103107;25;10
9235;Município (2010);4127882;TUNAS DO PARANÁ;38;2010;8030;31/07/2010;CAMPO DO TENENTE;4104105;4104105;X;X
9235;Município (2010);4127882;TUNAS DO PARANÁ;38;2010;8030;31/07/2010;CAMPO LARGO;4104204;4104204;X;X
9235;Município (2010);4127882;TUNAS DO PARANÁ;38;2010;8030;31/07/2010;CERRO AZUL;4105201;4105201;65;24
9235;Município (2010);4127882;TUNAS DO PARANÁ;38;2010;8030;31/07/2010;COLOMBO;4105805;4105805;65;21
9235;Município (2010);4127882;TUNAS DO PARANÁ;38;2010;8030;31/07/2010;CURITIBA;4106902;4106902;62;20
9235;Município (2010);4127882;TUNAS DO PARANÁ;38;2010;8030;31/07/2010;FAZENDA RIO GRANDE;4107652;4107652;X;X
9235;Município (2010);4127882;TUNAS DO PARANÁ;38;2010;8030;31/07/2010;ITAPERUÇU;4111258;4111258;X;X
9235;Município (2010);4127882;TUNAS DO PARANÁ;38;2010;8030;31/07/2010;PINHAIS;4119152;4119152;X;X
9235;Município (2010);4127882;TUNAS DO PARANÁ;38;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;21;6
9235;Município (2010);4127882;TUNAS DO PARANÁ;38;2010;8030;31/07/2010;QUATRO BARRAS;4120804;4120804;X;X
9235;Município (2010);4127882;TUNAS DO PARANÁ;38;2010;8030;31/07/2010;RIO BRANCO DO SUL;4122206;4122206;20;7
9235;Município (2010);4127882;TUNAS DO PARANÁ;38;2010;8030;31/07/2010;RIO NEGRO;4122305;4122305;20;6
9235;Município (2010);4127882;TUNAS DO PARANÁ;38;2010;8030;31/07/2010;SÃO JOSÉ DOS PINHAIS;4125506;4125506;X;X
9235;Município (2010);4127882;TUNAS DO PARANÁ;38;2010;8030;31/07/2010;TIJUCAS DO SUL;4127601;4127601;X;X
9235;Município (2010);4127882;TUNAS DO PARANÁ;38;2010;8030;31/07/2010;TUNAS DO PARANÁ;4127882;4127882;346;110
9235;Município (2010);4127882;TUNAS DO PARANÁ;38;2010;8030;31/07/2010;DOUTOR ULYSSES;4128633;4128633;X;X
9235;Município (2010);4128633;DOUTOR ULYSSES;39;2010;8030;31/07/2010;CAMPINA GRANDE DO SUL;4104006;4104006;X;X
9235;Município (2010);4128633;DOUTOR ULYSSES;39;2010;8030;31/07/2010;CERRO AZUL;4105201;4105201;31;9
9235;Município (2010);4128633;DOUTOR ULYSSES;39;2010;8030;31/07/2010;CURITIBA;4106902;4106902;20;7
9235;Município (2010);4128633;DOUTOR ULYSSES;39;2010;8030;31/07/2010;RIO BRANCO DO SUL;4122206;4122206;X;X
9235;Município (2010);4128633;DOUTOR ULYSSES;39;2010;8030;31/07/2010;DOUTOR ULYSSES;4128633;4128633;50;15
